sample,total_count,population,count,percentage
sample05875,102256,cd4_t_cell,31681,30.982045063370364
sample05875,102256,nk_cell,16948,16.57408856204037
sample05875,102256,monocyte,21475,21.001212642778906
sample05876,103370,b_cell,10167,9.835542226951727
sample05876,103370,cd8_t_cell,26920,26.042372061526557
sample05876,103370,cd4_t_cell,31299,30.278610815517073
sample05876,103370,nk_cell,13296,12.862532649704944
sample05876,103370,monocyte,21688,20.9809422462997
sample05877,101110,b_cell,9725,9.618237563050144
sample05877,101110,cd8_t_cell,33528,33.15992483433884
sample05877,101110,cd4_t_cell,23867,23.604984670161212
sample05877,101110,nk_cell,11209,11.085945999406587
sample05877,101110,monocyte,22781,22.53090693304322
sample05878,102613,b_cell,11287,10.99958094978219
sample05878,102613,cd8_t_cell,16760,16.333213140635202
sample05878,102613,cd4_t_cell,31402,30.602360324715193
sample05878,102613,nk_cell,14721,14.346135479909952
sample05878,102613,monocyte,28443,27.718710104957463
sample05879,92123,b_cell,11642,12.637452102080914
sample05879,92123,cd8_t_cell,22874,24.829847052310498
sample05879,92123,cd4_t_cell,28891,31.361332132040857
sample05879,92123,nk_cell,10724,11.640958284033303
sample05879,92123,monocyte,17992,19.530410429534427
sample05880,111573,b_cell,8265,7.407706165470141
sample05880,111573,cd8_t_cell,44736,40.09572208329973
sample05880,111573,cd4_t_cell,21365,19.148898030885608
sample05880,111573,nk_cell,10487,9.399227411649772
sample05880,111573,monocyte,26720,23.948446308694756
sample05881,102091,b_cell,15673,15.351989891371424
sample05881,102091,cd8_t_cell,29948,29.33461323720994
sample05881,102091,cd4_t_cell,27661,27.094454947057038
sample05881,102091,nk_cell,9684,9.485654954893183
sample05881,102091,monocyte,19125,18.733286969468416
sample05882,98184,b_cell,7681,7.823066894809745
sample05882,98184,cd8_t_cell,27524,28.033080746353786
sample05882,98184,cd4_t_cell,33664,34.286645481952256
sample05882,98184,nk_cell,17204,17.52220321029903
sample05882,98184,monocyte,12111,12.335003666585187
sample05883,102405,b_cell,7072,6.905912797226698
sample05883,102405,cd8_t_cell,23667,23.111176212099018
sample05883,102405,cd4_t_cell,32716,31.947658805722376
sample05883,102405,nk_cell,18946,18.50104975343001
sample05883,102405,monocyte,20004,19.534202431521898
sample05884,92840,b_cell,13980,15.058164584230935
sample05884,92840,cd8_t_cell,25186,27.12839293408014
sample05884,92840,cd4_t_cell,35018,37.71865575183111
sample05884,92840,nk_cell,6241,6.7223179663937955
sample05884,92840,monocyte,12415,13.372468763464024
sample05885,108070,b_cell,7308,6.7622837050060145
sample05885,108070,cd8_t_cell,28330,26.2144906079393
sample05885,108070,cd4_t_cell,35919,33.23679096881651
sample05885,108070,nk_cell,19415,17.965207735726842
sample05885,108070,monocyte,17098,15.821226982511336
sample05886,109475,b_cell,10286,9.395752454898378
sample05886,109475,cd8_t_cell,21775,19.890385932861385
sample05886,109475,cd4_t_cell,41637,38.03334094542133
sample05886,109475,nk_cell,17157,15.67207124914364
sample05886,109475,monocyte,18620,17.00844941767527
sample05887,103271,b_cell,6809,6.593332106786997
sample05887,103271,cd8_t_cell,23768,23.01517366927792
sample05887,103271,cd4_t_cell,45318,43.88260014912221
sample05887,103271,nk_cell,12513,12.116663923076178
sample05887,103271,monocyte,14863,14.392230151736692
sample05888,105845,b_cell,12574,11.87963531579196
sample05888,105845,cd8_t_cell,25392,23.989796400396806
sample05888,105845,cd4_t_cell,38054,35.95257215739997
sample05888,105845,nk_cell,14102,13.323255704095612
sample05888,105845,monocyte,15723,14.85474042231565
sample05889,96023,b_cell,6130,6.383887193693178
sample05889,96023,cd8_t_cell,17316,18.033179550732637
sample05889,96023,cd4_t_cell,31790,33.106651531403934
sample05889,96023,nk_cell,13307,13.858138154400509
sample05889,96023,monocyte,27480,28.618143569769742
sample05890,99058,b_cell,17424,17.58969492620485
sample05890,99058,cd8_t_cell,13992,14.125058046800865
sample05890,99058,cd4_t_cell,26689,26.942801187183267
sample05890,99058,nk_cell,14995,15.137596155787518
sample05890,99058,monocyte,25958,26.2048496840235
sample05891,111598,b_cell,13006,11.65433072277281
sample05891,111598,cd8_t_cell,35122,31.47189017724332
sample05891,111598,cd4_t_cell,28759,25.770175092743596
sample05891,111598,nk_cell,15022,13.460814709941038
sample05891,111598,monocyte,19689,17.642789297299235
sample05892,93459,b_cell,6992,7.481355460683294
sample05892,93459,cd8_t_cell,36467,39.019249082485366
sample05892,93459,cd4_t_cell,24358,26.062765490749953
sample05892,93459,nk_cell,9853,10.542590868723183
sample05892,93459,monocyte,15789,16.8940390973582
sample05893,108708,b_cell,8443,7.766677705412665
sample05893,108708,cd8_t_cell,22300,20.513669647128086
sample05893,108708,cd4_t_cell,28475,26.194024358832838
sample05893,108708,nk_cell,26017,23.932921220149392
sample05893,108708,monocyte,23473,21.592707068477022
sample05894,110644,b_cell,18982,17.155923502404107
sample05894,110644,cd8_t_cell,18016,16.28285311449333
sample05894,110644,cd4_t_cell,35825,32.37861971729149
sample05894,110644,nk_cell,10997,9.939083908752394
sample05894,110644,monocyte,26824,24.243519757058674
sample05895,102031,b_cell,10500,10.29098999323735
sample05895,102031,cd8_t_cell,21924,21.487587105879587
sample05895,102031,cd4_t_cell,30469,29.862492771804646
sample05895,102031,nk_cell,12985,12.726524291636855
sample05895,102031,monocyte,26153,25.632405837441564
sample05896,96121,b_cell,7763,8.076278856857503
sample05896,96121,cd8_t_cell,32405,33.71271626387574
sample05896,96121,cd4_t_cell,24175,25.1505914420366
sample05896,96121,nk_cell,13951,14.513997981710553
sample05896,96121,monocyte,17827,18.546415455519604
sample05897,94600,b_cell,7678,8.116279069767442
sample05897,94600,cd8_t_cell,24183,25.563424947145876
sample05897,94600,cd4_t_cell,25610,27.071881606765327
sample05897,94600,nk_cell,17174,18.15433403805497
sample05897,94600,monocyte,19955,21.094080338266384
sample05898,98240,b_cell,6986,7.111156351791531
sample05898,98240,cd8_t_cell,21553,21.939128664495115
sample05898,98240,cd4_t_cell,42511,43.27259771986971
sample05898,98240,nk_cell,14918,15.185260586319218
sample05898,98240,monocyte,12272,12.49185667752443
sample05899,103547,b_cell,9252,8.935072962036562
sample05899,103547,cd8_t_cell,42254,40.80659024404377
sample05899,103547,cd4_t_cell,28642,27.660868977372594
sample05899,103547,nk_cell,8765,8.464755135349165
sample05899,103547,monocyte,14634,14.13271268119791
sample05900,103745,b_cell,11345,10.935466769482867
sample05900,103745,cd8_t_cell,35000,33.73656561762012
sample05900,103745,cd4_t_cell,25780,24.849390332064196
sample05900,103745,nk_cell,15269,14.717817726155477
sample05900,103745,monocyte,16351,15.760759554677334
sample05901,94843,b_cell,5088,5.364655272397541
sample05901,94843,cd8_t_cell,29971,31.60064527693135
sample05901,94843,cd4_t_cell,29774,31.39293358497728
sample05901,94843,nk_cell,13558,14.295203652351782
sample05901,94843,monocyte,16452,17.34656221334205
sample05902,94124,b_cell,8115,8.62160554162594
sample05902,94124,cd8_t_cell,19208,20.40712251922995
sample05902,94124,cd4_t_cell,28036,29.786239428838552
sample05902,94124,nk_cell,14748,15.66869236326548
sample05902,94124,monocyte,24017,25.516340147040076
sample05903,105636,b_cell,16311,15.44075883221629
sample05903,105636,cd8_t_cell,28423,26.906547010488847
sample05903,105636,cd4_t_cell,31804,30.10716043772956
sample05903,105636,nk_cell,17367,16.44041803930478
sample05903,105636,monocyte,11731,11.105115680260518
sample05904,104410,b_cell,6593,6.314529259649459
sample05904,104410,cd8_t_cell,21340,20.438655301216357
sample05904,104410,cd4_t_cell,41974,40.201130159946366
sample05904,104410,nk_cell,11408,10.926156498419692
sample05904,104410,monocyte,23095,22.119528780768125
sample05905,99227,b_cell,13130,13.232285567436282
sample05905,99227,cd8_t_cell,26461,26.66713696876858
sample05905,99227,cd4_t_cell,28296,28.51643201951082
sample05905,99227,nk_cell,14927,15.04328458987977
sample05905,99227,monocyte,16413,16.540860854404546
sample05906,106294,b_cell,3567,3.3557867800628447
sample05906,106294,cd8_t_cell,30042,28.263119272959905
sample05906,106294,cd4_t_cell,23774,22.36626714584078
sample05906,106294,nk_cell,21096,19.846839896889758
sample05906,106294,monocyte,27815,26.16798690424671
sample05907,97756,b_cell,10271,10.50677196284627
sample05907,97756,cd8_t_cell,28300,28.949629690249193
sample05907,97756,cd4_t_cell,27557,28.18957404149106
sample05907,97756,nk_cell,5965,6.101927247432383
sample05907,97756,monocyte,25663,26.252097057981096
sample05908,109894,b_cell,10731,9.764864323802938
sample05908,109894,cd8_t_cell,30774,28.003348681456675
sample05908,109894,cd4_t_cell,33901,30.848817951844506
sample05908,109894,nk_cell,12258,11.15438513476623
sample05908,109894,monocyte,22230,20.228583908129654
sample05909,112684,b_cell,16627,14.755422242731887
sample05909,112684,cd8_t_cell,20753,18.41698910226829
sample05909,112684,cd4_t_cell,43851,38.915018991161126
sample05909,112684,nk_cell,8727,7.744666501011679
sample05909,112684,monocyte,22726,20.16790316282702
sample05910,106954,b_cell,10554,9.867793630906744
sample05910,106954,cd8_t_cell,31678,29.618340595022158
sample05910,106954,cd4_t_cell,30982,28.967593544888455
sample05910,106954,nk_cell,15771,14.7455915627279
sample05910,106954,monocyte,17969,16.80068066645474
sample05911,102612,b_cell,5993,5.840447511012357
sample05911,102612,cd8_t_cell,29836,29.076521264569447
sample05911,102612,cd4_t_cell,38300,37.32506919268702
sample05911,102612,nk_cell,15737,15.336412895177952
sample05911,102612,monocyte,12746,12.42154913655323
sample05912,105891,b_cell,4761,4.496132815820041
sample05912,105891,cd8_t_cell,27990,26.432841317959035
sample05912,105891,cd4_t_cell,37604,35.51198874314153
sample05912,105891,nk_cell,13351,12.608248104182604
sample05912,105891,monocyte,22185,20.95078901889679
sample05913,96975,b_cell,12934,13.337458107759732
sample05913,96975,cd8_t_cell,27269,28.119618458365558
sample05913,96975,cd4_t_cell,20379,21.014694508894046
sample05913,96975,nk_cell,15983,16.481567414282033
sample05913,96975,monocyte,20410,21.046661510698634
sample05914,95099,b_cell,9137,9.607882312116846
sample05914,95099,cd8_t_cell,20551,21.610111567944983
sample05914,95099,cd4_t_cell,32219,33.879430908842366
sample05914,95099,nk_cell,20581,21.641657640984658
sample05914,95099,monocyte,12611,13.260917570111147
sample05915,99259,b_cell,7050,7.102630491945315
sample05915,99259,cd8_t_cell,28064,28.273506684532386
sample05915,99259,cd4_t_cell,24457,24.6395792824832
sample05915,99259,nk_cell,14053,14.157910113944327
sample05915,99259,monocyte,25635,25.826373427094772
sample05916,90478,b_cell,10286,11.368509471915825
sample05916,90478,cd8_t_cell,21646,23.924047834832777
sample05916,90478,cd4_t_cell,25086,27.72607705740622
sample05916,90478,nk_cell,12767,14.110612524591614
sample05916,90478,monocyte,20693,22.870753111253563
sample05917,103737,b_cell,8570,8.261276111705563
sample05917,103737,cd8_t_cell,24189,23.317620521125537
sample05917,103737,cd4_t_cell,29417,28.357288142128652
sample05917,103737,nk_cell,21811,21.02528509596383
sample05917,103737,monocyte,19750,19.038530129076413
sample05918,109060,b_cell,7324,6.715569411333211
sample05918,109060,cd8_t_cell,30337,27.816798092792958
sample05918,109060,cd4_t_cell,27211,24.950485971025124
sample05918,109060,nk_cell,14706,13.484320557491289
sample05918,109060,monocyte,29482,27.032825967357418
sample05919,105678,b_cell,11397,10.784647703400896
sample05919,105678,cd8_t_cell,17873,16.91269706088306
sample05919,105678,cd4_t_cell,42064,39.803932701224475
sample05919,105678,nk_cell,11861,11.22371733000246
sample05919,105678,monocyte,22483,21.27500520448911
sample05920,96485,b_cell,7210,7.4726641446857025
sample05920,96485,cd8_t_cell,24306,25.191480541016738
sample05920,96485,cd4_t_cell,25557,26.488055138104368
sample05920,96485,nk_cell,14368,14.891433901642742
sample05920,96485,monocyte,25044,25.956366274550447
sample05921,102016,b_cell,10474,10.267016938519449
sample05921,102016,cd8_t_cell,23530,23.06500941028858
sample05921,102016,cd4_t_cell,28189,27.63194008782936
sample05921,102016,nk_cell,14113,13.834104454203262
sample05921,102016,monocyte,25710,25.201929109159348
sample05922,90819,b_cell,10773,11.862055296799127
sample05922,90819,cd8_t_cell,22330,24.587366079785067
sample05922,90819,cd4_t_cell,22010,24.235016901749635
sample05922,90819,nk_cell,18781,20.679593477135843
sample05922,90819,monocyte,16925,18.63596824453033
sample05923,100604,b_cell,9742,9.68351158999642
sample05923,100604,cd8_t_cell,26196,26.038726094389887
sample05923,100604,cd4_t_cell,32744,32.54741362172478
sample05923,100604,nk_cell,9667,9.608961870303368
sample05923,100604,monocyte,22255,22.121386823585542
sample05924,96705,b_cell,12889,13.32816296985678
sample05924,96705,cd8_t_cell,20082,20.766247867225065
sample05924,96705,cd4_t_cell,23979,24.796029160850008
sample05924,96705,nk_cell,13566,14.028230184581975
sample05924,96705,monocyte,26189,27.081329817486168
sample05925,107212,b_cell,18045,16.831138305413575
sample05925,107212,cd8_t_cell,24407,22.765175540051487
sample05925,107212,cd4_t_cell,28174,26.27877476401895
sample05925,107212,nk_cell,10838,10.108943028765436
sample05925,107212,monocyte,25748,24.01596836175055
sample05926,98947,b_cell,10874,10.989721770240633
sample05926,98947,cd8_t_cell,19394,19.60039212911963
sample05926,98947,cd4_t_cell,31281,31.613894307053272
sample05926,98947,nk_cell,16325,16.498731644213567
sample05926,98947,monocyte,21073,21.297260149372896
sample05927,109548,b_cell,12878,11.755577463760178
sample05927,109548,cd8_t_cell,25219,23.020958849088984
sample05927,109548,cd4_t_cell,28761,26.254244714645633
sample05927,109548,nk_cell,16892,15.419724686895242
sample05927,109548,monocyte,25798,23.54949428560996
sample05928,97316,b_cell,6960,7.151958567964158
sample05928,97316,cd8_t_cell,25607,26.313247564634796
sample05928,97316,cd4_t_cell,25138,25.831312425500432
sample05928,97316,nk_cell,16445,16.89855727732336
sample05928,97316,monocyte,23166,23.804924164577255
sample05929,92832,b_cell,6870,7.400465356773527
sample05929,92832,cd8_t_cell,22247,23.964796621854532
sample05929,92832,cd4_t_cell,25717,27.70273181661496
sample05929,92832,nk_cell,16995,18.307264736297828
sample05929,92832,monocyte,21003,22.624741468459153
sample05930,103237,b_cell,12510,12.117748481649022
sample05930,103237,cd8_t_cell,25289,24.496062458227186
sample05930,103237,cd4_t_cell,26921,26.07689103712816
sample05930,103237,nk_cell,15566,15.077927487238103
sample05930,103237,monocyte,22951,22.231370535757527
sample05931,107928,b_cell,11613,10.759951078496776
sample05931,107928,cd8_t_cell,30024,27.81854569713142
sample05931,107928,cd4_t_cell,25443,23.574049366244164
sample05931,107928,nk_cell,12649,11.719850270550738
sample05931,107928,monocyte,28199,26.127603587576903
sample05932,110009,b_cell,12868,11.697224772518613
sample05932,110009,cd8_t_cell,25710,23.370815115126945
sample05932,110009,cd4_t_cell,20364,18.511212718959356
sample05932,110009,nk_cell,25813,23.464443818233054
sample05932,110009,monocyte,25254,22.956303575162032
sample05933,104119,b_cell,12130,11.650131099991356
sample05933,104119,cd8_t_cell,21829,20.96543378249887
sample05933,104119,cd4_t_cell,33442,32.11901766248235
sample05933,104119,nk_cell,20641,19.824431659927583
sample05933,104119,monocyte,16077,15.440985795099838
sample05934,96878,b_cell,8905,9.191973409855695
sample05934,96878,cd8_t_cell,34863,35.98649848262763
sample05934,96878,cd4_t_cell,18206,18.792708354838044
sample05934,96878,nk_cell,14755,15.230496087863086
sample05934,96878,monocyte,20149,20.79832366481554
sample05935,106837,b_cell,12223,11.440792983704148
sample05935,106837,cd8_t_cell,21965,20.559356777146494
sample05935,106837,cd4_t_cell,30293,28.354409053043423
sample05935,106837,nk_cell,15756,14.747699766934677
sample05935,106837,monocyte,26600,24.89774141917126
sample05936,91776,b_cell,7335,7.992285564853557
sample05936,91776,cd8_t_cell,21658,23.59876220362622
sample05936,91776,cd4_t_cell,29784,32.45292887029289
sample05936,91776,nk_cell,6245,6.804611227336123
sample05936,91776,monocyte,26754,29.151412133891213
sample05937,102526,b_cell,6490,6.330101632756569
sample05937,102526,cd8_t_cell,27978,27.288687747498194
sample05937,102526,cd4_t_cell,34229,33.38567777929501
sample05937,102526,nk_cell,12908,12.589977176521078
sample05937,102526,monocyte,20921,20.40555566392915
sample05938,96829,b_cell,15714,16.228609197657725
sample05938,96829,cd8_t_cell,20539,21.211620485598324
sample05938,96829,cd4_t_cell,30024,31.00723956665875
sample05938,96829,nk_cell,11445,11.819806049840441
sample05938,96829,monocyte,19107,19.732724700244763
sample05939,88932,b_cell,9937,11.173705752709935
sample05939,88932,cd8_t_cell,22792,25.628570143480413
sample05939,88932,cd4_t_cell,20987,23.598929519183198
sample05939,88932,nk_cell,18148,20.406602797643142
